[2026-09-17 12:01:00 TP0 EP0] Decode batch, #running-req: 1, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:04 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:05 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:06 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:07 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:08 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:09 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:10 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:11 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:12 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:13 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:14 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:15 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:16 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:17 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:18 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:23:19 TP0 EP0] Decode batch, #running-req: 23, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:00 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:01 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:02 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:03 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:04 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:05 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:06 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:07 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:08 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:09 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:10 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:11 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:12 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:13 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:14 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:15 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:16 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:17 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:18 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:24:19 TP0 EP0] Decode batch, #running-req: 24, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:00 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:01 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:02 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:03 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:04 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:05 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:06 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:07 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:08 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:09 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:10 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:11 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:12 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:13 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:14 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:15 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:16 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:17 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:18 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:25:19 TP0 EP0] Decode batch, #running-req: 25, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:00 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:01 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:02 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:03 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:04 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:05 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:06 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:07 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:08 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:09 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:10 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:11 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:12 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:13 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:14 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:15 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:16 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:17 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:18 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:26:19 TP0 EP0] Decode batch, #running-req: 26, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:00 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:01 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:02 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:03 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:04 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:05 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:06 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:07 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:08 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:09 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:10 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:11 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:12 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:13 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:14 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:15 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:16 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:17 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:18 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:27:19 TP0 EP0] Decode batch, #running-req: 27, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:00 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:01 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:02 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:03 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:04 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:05 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:06 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:07 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:08 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:09 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:10 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:11 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:12 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:13 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
[2026-09-17 12:28:14 TP0 EP0] Decode batch, #running-req: 28, #full token: 7936, full token usage: 0.00, #swa token: 512, swa token usage: 0.00, accept len: 3.50, accept rate: 0.50, cuda graph: True, gen throughput (token/s): 120.0, #queue-req: 0
